,sentence_pair,alignment_type,source_sentence_ids,target_sentence_ids,source_ref,target_ref,source_pos,target_pos,source_case,target_case,pair_type,zero_pair_cost
2058,916,one-to-many,dn_975,wk_1014 wk_1015,Giorgio,Giorgio,DET,DET,nmod,nmod,explicit_full,
2059,916,one-to-many,dn_975,wk_1014 wk_1015,Giorgio,Giorgio,PRON,NOUN,nsubj,nsubj,explicit_ref_case,
2060,916,one-to-many,dn_975,wk_1014 wk_1015,Ippolita,Ippolita,PRON,PRON,obj,obj,explicit_full,
2061,916,one-to-many,dn_975,wk_1014 wk_1015,MISSING,Ippolita,MISSING,PRON,MISSING,obj,leftover_target,
2062,917,many-to-one,dn_976 dn_977,wk_1016,Giorgio Ippolita,Giorgio Ippolita,PRON,PRON,obj,nsubj,explicit_ref_pos,
2063,917,many-to-one,dn_976 dn_977,wk_1016,Giorgio Ippolita,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
2064,918,one-to-one,dn_978,wk_1017,Giorgio Ippolita,Giorgio Ippolita,DET,PRON,nmod,nmod,explicit_ref_case,
2065,918,one-to-one,dn_978,wk_1017,Giorgio Ippolita,MISSING,DET,MISSING,nmod,MISSING,leftover_source,
2066,919,one-to-one,dn_979,wk_1018,Giorgio Ippolita,Giorgio Ippolita,DET,PRON,nmod,nmod,explicit_ref_case,
2067,920,one-to-many,dn_980,wk_1019 wk_1020 wk_1021,Giorgio,Giorgio,PRON,PRON,obj,obj,explicit_full,
2068,920,one-to-many,dn_980,wk_1019 wk_1020 wk_1021,Giorgio,Giorgio,PRON,NOUN,obj,obj,explicit_ref_case,
2069,920,one-to-many,dn_980,wk_1019 wk_1020 wk_1021,Giorgio,Giorgio,DET,NOUN,nmod,nmod,explicit_ref_case,
2070,920,one-to-many,dn_980,wk_1019 wk_1020 wk_1021,Ippolita,Ippolita,PRON,PRON,nsubj,nsubj,explicit_full,
2071,920,one-to-many,dn_980,wk_1019 wk_1020 wk_1021,Ippolita,Ippolita,PRON,PRON,nsubj,nsubj,explicit_full,
2072,920,one-to-many,dn_980,wk_1019 wk_1020 wk_1021,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_single,
2073,920,one-to-many,dn_980,wk_1019 wk_1020 wk_1021,Ippolita,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
2074,921,one-to-many,dn_981,wk_1022 wk_1023,Giorgio,Giorgio,PRON,NOUN,nsubj,nsubj,explicit_ref_case,
2075,921,one-to-many,dn_981,wk_1022 wk_1023,Giorgio,Giorgio,PRON,NOUN,nsubj,nsubj,explicit_ref_case,
2076,921,one-to-many,dn_981,wk_1022 wk_1023,Giorgio,Giorgio,PRON,NOUN,obj,nmod,explicit_ref_only,
2077,921,one-to-many,dn_981,wk_1022 wk_1023,Ippolita,Ippolita,PRON,PRON,nsubj,nsubj,explicit_full,
2078,921,one-to-many,dn_981,wk_1022 wk_1023,Ippolita,Ippolita,PRON,PRON,obj,nmod,explicit_ref_pos,
2079,921,one-to-many,dn_981,wk_1022 wk_1023,Ippolita,MISSING,PRON,MISSING,nsubj,MISSING,leftover_source,
2080,922,one-to-many,dn_982,wk_1024 wk_1025,Giorgio,Giorgio,PRON,NOUN,nsubj,nsubj,explicit_ref_case,
2081,922,one-to-many,dn_982,wk_1024 wk_1025,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.14572061874282377
2082,922,one-to-many,dn_982,wk_1024 wk_1025,Giorgio,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
2083,922,one-to-many,dn_982,wk_1024 wk_1025,Ippolita,Ippolita,PRON,PRON,obj,obj,explicit_full,
2084,922,one-to-many,dn_982,wk_1024 wk_1025,Ippolita,Ippolita,PRON,PRON,obj,obj,explicit_full,
2085,922,one-to-many,dn_982,wk_1024 wk_1025,Ippolita,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
2086,923,one-to-one,dn_983,wk_1026,Giorgio,Giorgio,DET,NOUN,nmod,nmod,explicit_ref_case,
2087,923,one-to-one,dn_983,wk_1026,Ippolita,Ippolita,PRON,PRON,nsubj,nsubj,explicit_full,
2088,923,one-to-one,dn_983,wk_1026,Ippolita,Ippolita,NOUN,NOUN,pred,pred,explicit_full,
2089,924,one-to-one,dn_984,wk_1027,Giorgio,Giorgio,PRON,NOUN,nsubj,nsubj,explicit_ref_case,
2090,924,one-to-one,dn_984,wk_1027,Giorgio,Giorgio,DET,PRON,nmod,nmod,explicit_ref_case,
2091,924,one-to-one,dn_984,wk_1027,Giorgio,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
2092,924,one-to-one,dn_984,wk_1027,Ippolita,Ippolita,PRON,PRON,obj,obj,explicit_full,
2093,925,one-to-one,dn_985,wk_1028,Giorgio,Giorgio,PRON,NOUN,obj,nmod,explicit_ref_only,
2094,925,one-to-one,dn_985,wk_1028,Ippolita,Ippolita,PRON,PRON,nsubj,nmod,explicit_ref_pos,
2095,926,one-to-one,dn_986,wk_1029,Giorgio,Giorgio,PRON,PRON,obj,obj,explicit_full,
2096,926,one-to-one,dn_986,wk_1029,Giorgio,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
2097,926,one-to-one,dn_986,wk_1029,Ippolita,Ippolita,PRON,PROPN,nsubj,nsubj,explicit_ref_case,
2098,926,one-to-one,dn_986,wk_1029,Ippolita,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
2099,926,one-to-one,dn_986,wk_1029,MISSING,Ippolita,MISSING,NULL,MISSING,nsubj,leftover_target,
2100,926,one-to-one,dn_986,wk_1029,MISSING,Ippolita,MISSING,NULL,MISSING,nsubj,leftover_target,
2101,927,one-to-one,dn_987,wk_1030,Giorgio,Giorgio,NULL,PRON,nsubj,nsubj,zero_to_tgt_anchor,
2102,928,one-to-one,dn_988,wk_1031,Giorgio,Giorgio,PRON,PRON,nsubj,nsubj,explicit_full,
2103,928,one-to-one,dn_988,wk_1031,MISSING,Giorgio,MISSING,NULL,MISSING,nsubj,leftover_target,
2104,928,one-to-one,dn_988,wk_1031,MISSING,Giorgio,MISSING,NULL,MISSING,nsubj,leftover_target,
2105,928,one-to-one,dn_988,wk_1031,MISSING,Giorgio,MISSING,NULL,MISSING,nsubj,leftover_target,
2106,929,one-to-one,dn_989,wk_1032,Giorgio,Giorgio,NULL,PRON,nsubj,nsubj,zero_to_tgt_anchor,
2107,930,one-to-one,dn_990,wk_1033,MISSING,Giorgio,MISSING,NULL,MISSING,nsubj,leftover_target,
2108,931,one-to-one,dn_991,wk_1034,Giorgio Ippolita,Giorgio Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_single,
2109,931,one-to-one,dn_991,wk_1034,MISSING,Giorgio Ippolita,MISSING,NOUN,MISSING,nsubj,leftover_target,
2110,932,one-to-many,dn_992,wk_1035 wk_1036 wk_1037,Giorgio Ippolita,Giorgio Ippolita,DET,NOUN,nmod,nsubj,explicit_ref_only,
2111,932,one-to-many,dn_992,wk_1035 wk_1036 wk_1037,Giorgio Ippolita,Giorgio Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.2826816292765256
2112,932,one-to-many,dn_992,wk_1035 wk_1036 wk_1037,Giorgio Ippolita,Giorgio Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.2332559090228989
2113,932,one-to-many,dn_992,wk_1035 wk_1036 wk_1037,Giorgio Ippolita,Giorgio Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.16732691280969703
2114,932,one-to-many,dn_992,wk_1035 wk_1036 wk_1037,Giorgio Ippolita,Giorgio Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.2695564468255001
2115,932,one-to-many,dn_992,wk_1035 wk_1036 wk_1037,Giorgio Ippolita,Giorgio Ippolita,NULL,NOUN,nsubj,nsubj,zero_to_tgt_anchor,
2116,932,one-to-many,dn_992,wk_1035 wk_1036 wk_1037,Giorgio Ippolita,Giorgio Ippolita,PRON-REFLEX,NOUN,obj,obj,reflex_obj,
2117,932,one-to-many,dn_992,wk_1035 wk_1036 wk_1037,Giorgio Ippolita,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
2118,932,one-to-many,dn_992,wk_1035 wk_1036 wk_1037,Giorgio Ippolita,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
2119,932,one-to-many,dn_992,wk_1035 wk_1036 wk_1037,Giorgio Ippolita,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
2120,932,one-to-many,dn_992,wk_1035 wk_1036 wk_1037,Giorgio Ippolita,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
2121,933,one-to-one,dn_993,wk_1038,Giorgio,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
2122,933,one-to-one,dn_993,wk_1038,Giorgio Ippolita,Giorgio Ippolita,DET,NOUN,nmod,nsubj,explicit_ref_only,
2123,933,one-to-one,dn_993,wk_1038,Giorgio Ippolita,Giorgio Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.3292000006700592
2124,933,one-to-one,dn_993,wk_1038,MISSING,Giorgio Ippolita,MISSING,NULL,MISSING,nsubj,leftover_target,
2125,933,one-to-one,dn_993,wk_1038,MISSING,Giorgio Ippolita,MISSING,NULL,MISSING,nsubj,leftover_target,
2126,933,one-to-one,dn_993,wk_1038,Ippolita,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
2127,934,one-to-one,dn_994,wk_1039,Giorgio Ippolita,Giorgio Ippolita,NULL,NOUN,nsubj,nsubj,zero_to_tgt_anchor,
2128,935,one-to-one,dn_995,wk_1040,Ippolita,Ippolita,PROPN,PROPN,nsubj,nsubj,explicit_full,
2129,935,one-to-one,dn_995,wk_1040,Ippolita,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
2130,936,one-to-one,dn_996,wk_1041,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.10356861149722879
2131,936,one-to-one,dn_996,wk_1041,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.44336920474916197
2132,936,one-to-one,dn_996,wk_1041,Giorgio,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
2133,936,one-to-one,dn_996,wk_1041,Ippolita,Ippolita,DET,PRON,nmod,nmod,explicit_ref_case,
2134,937,one-to-one,dn_997,wk_1042,Giorgio,Giorgio,PROPN,PROPN,nsubj,nsubj,explicit_full,
2135,937,one-to-one,dn_997,wk_1042,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_single,
2136,937,one-to-one,dn_997,wk_1042,Giorgio,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
2137,937,one-to-one,dn_997,wk_1042,Ippolita,Ippolita,PRON,PRON,obj,nmod,explicit_ref_pos,
2138,938,one-to-one,dn_998,wk_1043,Ippolita,Ippolita,PRON,PRON,nsubj,nsubj,explicit_full,
2139,939,one-to-one,dn_999,wk_1044,Giorgio,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
2140,940,one-to-one,dn_1000,wk_1045,Giorgio,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
2141,940,one-to-one,dn_1000,wk_1045,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_single,
2142,941,one-to-one,dn_1001,wk_1046,Giorgio,Giorgio,PRON,PRON,nsubj,nsubj,explicit_full,
2143,941,one-to-one,dn_1001,wk_1046,Ippolita,Ippolita,PRON,DET,obj,nmod,explicit_ref_only,
2144,942,many-to-one,dn_1002 dn_1003,wk_1047,Giorgio,Giorgio,PRON,PRON,obj,nmod,explicit_ref_pos,
2145,942,many-to-one,dn_1002 dn_1003,wk_1047,Ippolita,Ippolita,PRON,PROPN,nsubj,nsubj,explicit_ref_case,
2146,942,many-to-one,dn_1002 dn_1003,wk_1047,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_single,
2147,943,one-to-one,dn_1004,wk_1048,Giorgio,Giorgio,PRON,PRON,nsubj,nmod,explicit_ref_pos,
2148,944,many-to-one,dn_1005 dn_1006,wk_1049,Giorgio,Giorgio,PRON,PRON,obj,obj,explicit_full,
2149,944,many-to-one,dn_1005 dn_1006,wk_1049,Giorgio,Giorgio,PRON,PRON,obj,obj,explicit_full,
2150,944,many-to-one,dn_1005 dn_1006,wk_1049,Giorgio,Giorgio,PRON,PRON,obj,nmod,explicit_ref_pos,
2151,944,many-to-one,dn_1005 dn_1006,wk_1049,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.335438339034162
2152,944,many-to-one,dn_1005 dn_1006,wk_1049,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.5551337019713318
2153,944,many-to-one,dn_1005 dn_1006,wk_1049,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.15016477580629647
2154,944,many-to-one,dn_1005 dn_1006,wk_1049,Ippolita,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
2155,944,many-to-one,dn_1005 dn_1006,wk_1049,MISSING,Ippolita,MISSING,PRON,MISSING,nsubj,leftover_target,
2156,944,many-to-one,dn_1005 dn_1006,wk_1049,MISSING,Ippolita,MISSING,NULL,MISSING,nsubj,leftover_target,
2157,945,one-to-one,dn_1007,wk_1050,Giorgio,Giorgio,PRON,PRON,nsubj,nsubj,explicit_full,
2158,945,one-to-one,dn_1007,wk_1050,MISSING,Giorgio,MISSING,NULL,MISSING,nsubj,leftover_target,
2159,945,one-to-one,dn_1007,wk_1050,Ippolita,Ippolita,PRON,PRON,nmod,nmod,explicit_full,
2160,946,one-to-one,dn_1008 dn_1009,wk_1051 wk_1052,MISSING,Giorgio,MISSING,NULL,MISSING,nsubj,leftover_target,
2161,946,one-to-one,dn_1008 dn_1009,wk_1051 wk_1052,Ippolita,Ippolita,PRON,PRON,nsubj,nsubj,explicit_full,
2162,946,one-to-one,dn_1008 dn_1009,wk_1051 wk_1052,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_single,
2163,947,one-to-one,dn_1010,wk_1053,Giorgio Ippolita,Giorgio Ippolita,PRON,NOUN,nsubj,nsubj,explicit_ref_case,
2164,947,one-to-one,dn_1010,wk_1053,MISSING,Giorgio Ippolita,MISSING,NULL,MISSING,nsubj,leftover_target,
2165,947,one-to-one,dn_1010,wk_1053,MISSING,Giorgio Ippolita,MISSING,NULL,MISSING,nsubj,leftover_target,
2166,948,one-to-one,dn_1011,wk_1054,Giorgio Ippolita,Giorgio Ippolita,PRON,NOUN,obj,obj,explicit_ref_case,
2167,949,one-to-one,dn_1012,wk_1055,Giorgio Ippolita,Giorgio Ippolita,NULL,NOUN,nsubj,nsubj,zero_to_tgt_anchor,
2168,949,one-to-one,dn_1012,wk_1055,Giorgio Ippolita,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
2169,950,one-to-one,dn_1013,wk_1056,Ippolita,Ippolita,PRON,PRON,nsubj,nsubj,explicit_full,
2170,950,one-to-one,dn_1013,wk_1056,MISSING,Ippolita,MISSING,NULL,MISSING,nsubj,leftover_target,
2171,951,one-to-many,dn_1014,wk_1057 wk_1058,Giorgio Ippolita,Giorgio Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.40171586037118795
2172,951,one-to-many,dn_1014,wk_1057 wk_1058,Giorgio Ippolita,Giorgio Ippolita,NULL,NOUN,nsubj,nsubj,zero_to_tgt_anchor,
2173,951,one-to-many,dn_1014,wk_1057 wk_1058,Giorgio Ippolita,Giorgio Ippolita,PRON-REFLEX,NOUN,obj,obj,reflex_obj,
2174,952,one-to-one,dn_1015,wk_1059,Giorgio Ippolita,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
2175,952,one-to-one,dn_1015,wk_1059,MISSING,Giorgio Ippolita,MISSING,NOUN,MISSING,obj,leftover_target,
2176,952,one-to-one,dn_1015,wk_1059,Ippolita,Ippolita,PRON,PROPN,nsubj,nsubj,explicit_ref_case,
2177,952,one-to-one,dn_1015,wk_1059,Ippolita,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
2178,952,one-to-one,dn_1015,wk_1059,MISSING,Ippolita,MISSING,NULL,MISSING,nsubj,leftover_target,
2179,953,one-to-one,dn_1016,wk_1060,Giorgio,Giorgio,PROPN,PROPN,obj,obj,explicit_full,
2180,953,one-to-one,dn_1016,wk_1060,Giorgio,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
2181,953,one-to-one,dn_1016,wk_1060,MISSING,Ippolita,MISSING,NULL,MISSING,nsubj,leftover_target,
2182,954,one-to-one,dn_1017,wk_1061,Giorgio,Giorgio,PRON,PRON,nsubj,nsubj,explicit_full,
2183,954,one-to-one,dn_1017,wk_1061,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.555222099176561
2184,954,one-to-one,dn_1017,wk_1061,Giorgio,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
2185,954,one-to-one,dn_1017,wk_1061,Giorgio,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
2186,954,one-to-one,dn_1017,wk_1061,Ippolita,Ippolita,PRON,PRON,obj,nmod,explicit_ref_pos,
2187,954,one-to-one,dn_1017,wk_1061,Ippolita,Ippolita,PRON,PRON,obj,nmod,explicit_ref_pos,
2188,955,one-to-many,dn_1018,wk_1062 wk_1063,Ippolita,Ippolita,PRON,PRON,nmod,nmod,explicit_full,
2189,955,one-to-many,dn_1018,wk_1062 wk_1063,Ippolita,Ippolita,PRON,PRON,nsubj,nsubj,explicit_full,
2190,956,one-to-one,dn_1019,wk_1064,MISSING,Giorgio,MISSING,NULL,MISSING,nsubj,leftover_target,
2191,957,one-to-one,dn_1020,wk_1065,Giorgio Ippolita,Giorgio Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_single,
2192,957,one-to-one,dn_1020,wk_1065,Giorgio Ippolita,MISSING,PRON,MISSING,nsubj,MISSING,leftover_source,
2193,959,one-to-one,dn_1022,wk_1067,Ippolita,Ippolita,PRON,PRON,nsubj,nsubj,explicit_full,
2194,959,one-to-one,dn_1022,wk_1067,MISSING,Ippolita,MISSING,NULL,MISSING,nsubj,leftover_target,
2195,961,one-to-one,dn_1024,wk_1069,MISSING,Giorgio,MISSING,NOUN,MISSING,nmod,leftover_target,
2196,961,one-to-one,dn_1024,wk_1069,Ippolita,Ippolita,PROPN,PRON,nsubj,nsubj,explicit_ref_case,
2197,961,one-to-one,dn_1024,wk_1069,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_single,
2198,962,one-to-one,dn_1025,wk_1070,Giorgio Ippolita,Giorgio Ippolita,NULL,NOUN,nsubj,nsubj,zero_to_tgt_anchor,
2199,963,one-to-one,dn_1026,wk_1071,Giorgio Ippolita,Giorgio Ippolita,PRON,PRON,obj,nsubj,explicit_ref_pos,
2200,963,one-to-one,dn_1026,wk_1071,UNKNOWN,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
2201,964,one-to-one,dn_1027,wk_1072,Giorgio,Giorgio,PROPN,PROPN,nmod,nmod,explicit_full,
2202,964,one-to-one,dn_1027,wk_1072,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.376780220247097
2203,964,one-to-one,dn_1027,wk_1072,Ippolita,Ippolita,NULL,PRON,nsubj,nsubj,zero_to_tgt_anchor,
2204,964,one-to-one,dn_1027,wk_1072,Ippolita,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
2205,964,one-to-one,dn_1027,wk_1072,Ippolita,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
2206,965,one-to-one,dn_1028,wk_1073,MISSING,Giorgio,MISSING,NULL,MISSING,nsubj,leftover_target,
2207,966,one-to-one,dn_1029,wk_1074,Giorgio Ippolita,Giorgio Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.1626704331664812
2208,966,one-to-one,dn_1029,wk_1074,Giorgio Ippolita,Giorgio Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.05067999079113915
2209,966,one-to-one,dn_1029,wk_1074,MISSING,Giorgio Ippolita,MISSING,NULL,MISSING,nsubj,leftover_target,
2210,967,one-to-one,dn_1030,wk_1075,Giorgio Ippolita,Giorgio Ippolita,PRON,NOUN,nsubj,nsubj,explicit_ref_case,
2211,967,one-to-one,dn_1030,wk_1075,Giorgio Ippolita,Giorgio Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.370798008782523
2212,967,one-to-one,dn_1030,wk_1075,MISSING,Giorgio Ippolita,MISSING,NULL,MISSING,nsubj,leftover_target,
2213,968,one-to-one,dn_1031,wk_1076,Giorgio Ippolita,Giorgio Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_single,
2214,968,one-to-one,dn_1031,wk_1076,Giorgio Ippolita,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
2215,968,one-to-one,dn_1031,wk_1076,MISSING,Giorgio Ippolita,MISSING,NOUN,MISSING,nsubj,leftover_target,
2216,969,many-to-one,dn_1032 dn_1033,wk_1077,Giorgio Ippolita,Giorgio Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.25771895481480495
2217,969,many-to-one,dn_1032 dn_1033,wk_1077,Giorgio Ippolita,Giorgio Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.6729027780393759
2218,970,one-to-many,dn_1034,wk_1078 wk_1079,Giorgio Ippolita,Giorgio Ippolita,DET,NOUN,nmod,nsubj,explicit_ref_only,
2219,970,one-to-many,dn_1034,wk_1078 wk_1079,Giorgio Ippolita,Giorgio Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_single,
2220,971,one-to-one,dn_1035,wk_1080,Ippolita,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
2221,972,one-to-one,dn_1036,wk_1081,Giorgio,Giorgio,PROPN,PROPN,nsubj,nsubj,explicit_full,
2222,972,one-to-one,dn_1036,wk_1081,MISSING,Giorgio,MISSING,NULL,MISSING,nsubj,leftover_target,
2223,972,one-to-one,dn_1036,wk_1081,MISSING,Ippolita,MISSING,PRON,MISSING,nmod,leftover_target,
2224,973,one-to-one,dn_1037,wk_1082,MISSING,Giorgio,MISSING,PRON,MISSING,nmod,leftover_target,
2225,973,one-to-one,dn_1037,wk_1082,Ippolita,Ippolita,PRON,PRON,nsubj,nsubj,explicit_full,
2226,973,one-to-one,dn_1037,wk_1082,Ippolita,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
2227,973,one-to-one,dn_1037,wk_1082,Ippolita,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
2228,974,one-to-one,dn_1038,wk_1083,Giorgio Ippolita,Giorgio Ippolita,PRON,NOUN,obj,nsubj,explicit_ref_only,
2229,974,one-to-one,dn_1038,wk_1083,Giorgio Ippolita,MISSING,DET,MISSING,nmod,MISSING,leftover_source,
2230,974,one-to-one,dn_1038,wk_1083,Giorgio Ippolita,MISSING,DET,MISSING,obj,MISSING,leftover_source,
2231,976,one-to-one,dn_1040,wk_1085,Ippolita,Ippolita,PROPN,PROPN,nsubj,nsubj,explicit_full,
2232,976,one-to-one,dn_1040,wk_1085,MISSING,Ippolita,MISSING,NULL,MISSING,nsubj,leftover_target,
2233,977,one-to-one,dn_1041,wk_1086,Giorgio Ippolita,Giorgio Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_single,
2234,978,one-to-one,dn_1042,wk_1087,Ippolita,Ippolita,PRON,DET,nsubj,nmod,explicit_ref_only,
2235,979,one-to-one,dn_1043,wk_1088,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.4860379303373942
2236,979,one-to-one,dn_1043,wk_1088,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.31245416097016654
2237,979,one-to-one,dn_1043,wk_1088,MISSING,Ippolita,MISSING,PRON,MISSING,nsubj,leftover_target,
2238,979,one-to-one,dn_1043,wk_1088,MISSING,Ippolita,MISSING,NULL,MISSING,nsubj,leftover_target,
2239,980,one-to-one,dn_1044,wk_1089,Giorgio,Giorgio,PROPN,PROPN,nsubj,nsubj,explicit_full,
2240,980,one-to-one,dn_1044,wk_1089,Ippolita,Ippolita,PRON,PRON,obj,nmod,explicit_ref_pos,
2241,981,one-to-many,dn_1045,wk_1090 wk_1091,Giorgio,Giorgio,PRON,PRON,nsubj,nsubj,explicit_full,
2242,981,one-to-many,dn_1045,wk_1090 wk_1091,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.3504376931884621
2243,981,one-to-many,dn_1045,wk_1090 wk_1091,Giorgio,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
2244,981,one-to-many,dn_1045,wk_1090 wk_1091,MISSING,Giorgio,MISSING,NULL,MISSING,nsubj,leftover_target,
2245,981,one-to-many,dn_1045,wk_1090 wk_1091,Ippolita,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
2246,982,one-to-one,dn_1046,wk_1092,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_single,
2247,983,one-to-one,dn_1047,wk_1093,Giorgio,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
2248,983,one-to-one,dn_1047,wk_1093,Ippolita,Ippolita,PROPN,PROPN,nsubj,nsubj,explicit_full,
2249,984,one-to-one,dn_1048,wk_1094,Ippolita,Ippolita,PRON,PRON,obj,nmod,explicit_ref_pos,
2250,985,one-to-one,dn_1049,wk_1095,Giorgio,Giorgio,PRON,PRON,nsubj,nsubj,explicit_full,
2251,985,one-to-one,dn_1049,wk_1095,Ippolita,Ippolita,PRON,PRON,obj,nmod,explicit_ref_pos,
2252,986,one-to-one,dn_1050,wk_1096,Giorgio,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
2253,986,one-to-one,dn_1050,wk_1096,MISSING,Giorgio Ippolita,MISSING,PRON,MISSING,obj,leftover_target,
2254,986,one-to-one,dn_1050,wk_1096,Ippolita,Ippolita,PRON,PRON,nsubj,nsubj,explicit_full,
2255,986,one-to-one,dn_1050,wk_1096,Ippolita,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
2256,986,one-to-one,dn_1050,wk_1096,Ippolita,MISSING,DET,MISSING,nmod,MISSING,leftover_source,
2257,986,one-to-one,dn_1050,wk_1096,Ippolita,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
2258,986,one-to-one,dn_1050,wk_1096,Ippolitas-husband,Ippolitas-husband,NOUN,NOUN,obj,nmod,explicit_ref_pos,
2259,987,one-to-one,dn_1051 dn_1052,wk_1097 wk_1098,Ippolita,Ippolita,PRON,PRON,nsubj,nsubj,explicit_full,
2260,987,one-to-one,dn_1051 dn_1052,wk_1097 wk_1098,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.21874436757593768
2261,987,one-to-one,dn_1051 dn_1052,wk_1097 wk_1098,Ippolita,Ippolita,PRON,NULL,nsubj,nsubj,zero_to_src_anchor,
2262,987,one-to-one,dn_1051 dn_1052,wk_1097 wk_1098,Ippolita,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
2263,987,one-to-one,dn_1051 dn_1052,wk_1097 wk_1098,MISSING,Ippolita,MISSING,NULL,MISSING,nsubj,leftover_target,
2264,989,one-to-one,dn_1054,wk_1100,Ippolita,Ippolita,PRON,PRON,obj,obj,explicit_full,
2265,990,one-to-one,dn_1055,wk_1101,Giorgio,Giorgio,PRON,PRON,nsubj,nsubj,explicit_full,
