,sentence_pair,alignment_type,source_sentence_ids,target_sentence_ids,source_ref,target_ref,source_pos,target_pos,source_case,target_case,pair_type,zero_pair_cost
1833,743,one-to-one,dn_889,mkm_821,MISSING,MrMartlet MrsMartlet,MISSING,NOUN,MISSING,nsubj,leftover_target,
1834,743,one-to-one,dn_889,mkm_821,MrsMartlet,MISSING,NOUN,MISSING,nsubj,MISSING,leftover_source,
1835,744,one-to-one,dn_890,mkm_822,Boll,Boll,PROPN,NOUN,nmod,nmod,explicit_ref_case,
1836,744,one-to-one,dn_890,mkm_822,Boll,MISSING,NOUN,MISSING,nsubj,MISSING,leftover_source,
1837,744,one-to-one,dn_890,mkm_822,Ippolita,Ippolita,NOUN,PRON,obj,nmod,explicit_ref_only,
1838,744,one-to-one,dn_890,mkm_822,MargheritaTraubeBoll,MargheritaTraubeBoll,NOUN,NOUN,pred,pred,explicit_full,
1839,744,one-to-one,dn_890,mkm_822,MargheritaTraubeBoll,MargheritaTraubeBoll,NOUN,PROPN,nsubj,nsubj,explicit_ref_case,
1840,744,one-to-one,dn_890,mkm_822,MargheritaTraubeBoll,MISSING,PROPN,MISSING,pred,MISSING,leftover_source,
1841,744,one-to-one,dn_890,mkm_822,MargheritaTraubeBoll,MISSING,NOUN,MISSING,pred,MISSING,leftover_source,
1842,744,one-to-one,dn_890,mkm_822,MISSING,MargheritaTraubeBoll,MISSING,NULL,MISSING,nsubj,leftover_target,
1843,745,one-to-many,dn_891,mkm_823 mkm_824,Fleichl,Fleichl,NOUN,NOUN,nsubj,nsubj,explicit_full,
1844,745,one-to-many,dn_891,mkm_823 mkm_824,Fleichl,Fleichl,NOUN,NOUN,pred,pred,explicit_full,
1845,745,one-to-many,dn_891,mkm_823 mkm_824,Fleichl,Fleichl,NOUN,NOUN,pred,pred,explicit_full,
1846,745,one-to-many,dn_891,mkm_823 mkm_824,Fleichl,Fleichl,NOUN,NOUN,pred,pred,explicit_full,
1847,745,one-to-many,dn_891,mkm_823 mkm_824,Fleichl,Fleichl,NOUN,PROPN,pred,pred,explicit_ref_case,
1848,745,one-to-many,dn_891,mkm_823 mkm_824,Fleichl,Fleichl,PROPN,NULL,nsubj,nsubj,zero_to_src_anchor,
1849,745,one-to-many,dn_891,mkm_823 mkm_824,SebastianBach,SebastianBach,PROPN,PROPN,nmod,nmod,explicit_full,
1850,746,one-to-one,dn_892,mkm_825,Castracane,Castracane,NOUN,NOUN,nsubj,nsubj,explicit_full,
1851,746,one-to-one,dn_892,mkm_825,Castracane,Castracane,PROPN,PROPN,pred,pred,explicit_full,
1852,746,one-to-one,dn_892,mkm_825,Castracane,MISSING,NOUN,MISSING,pred,MISSING,leftover_source,
1853,747,one-to-one,dn_893,mkm_826,MISSING,Castracane,MISSING,NOUN,MISSING,obj,leftover_target,
1854,747,one-to-one,dn_893,mkm_826,Cuboni,Cuboni,PROPN,PROPN,nsubj,nsubj,explicit_full,
1855,747,one-to-one,dn_893,mkm_826,Cuboni,Cuboni,NOUN,NOUN,nsubj,pred,explicit_ref_pos,
1856,747,one-to-one,dn_893,mkm_826,Cuboni,Cuboni,NOUN,NOUN,nsubj,pred,explicit_ref_pos,
1857,747,one-to-one,dn_893,mkm_826,Cuboni,MISSING,NOUN,MISSING,nsubj,MISSING,leftover_source,
1858,748,one-to-one,dn_894,mkm_827,JacopoMoleschott,JacopoMoleschott,PROPN,PROPN,nsubj,nsubj,explicit_full,
1859,748,one-to-one,dn_894,mkm_827,JacopoMoleschott,JacopoMoleschott,NOUN,NOUN,nsubj,pred,explicit_ref_pos,
1860,748,one-to-one,dn_894,mkm_827,JacopoMoleschott,JacopoMoleschott,NOUN,NOUN,nsubj,nmod,explicit_ref_pos,
1861,749,one-to-many,dn_895,mkm_828 mkm_829,Blaserna,Blaserna,PROPN,PROPN,nsubj,nsubj,explicit_full,
1862,749,one-to-many,dn_895,mkm_828 mkm_829,Blaserna,MISSING,NOUN,MISSING,nsubj,MISSING,leftover_source,
1863,749,one-to-many,dn_895,mkm_828 mkm_829,Davis,Davis,PROPN,PROPN,nsubj,nsubj,explicit_full,
1864,749,one-to-many,dn_895,mkm_828 mkm_829,Davis,Davis,NOUN,NOUN,nsubj,nsubj,explicit_full,
1865,749,one-to-many,dn_895,mkm_828 mkm_829,Davis,Davis,NOUN,NOUN,nsubj,pred,explicit_ref_pos,
1866,749,one-to-many,dn_895,mkm_828 mkm_829,MISSING,Davis,MISSING,NULL,MISSING,nsubj,leftover_target,
1867,749,one-to-many,dn_895,mkm_828 mkm_829,Helmholtz,Helmholtz,PROPN,PROPN,nmod,nmod,explicit_full,
1868,750,many-to-one,dn_896 dn_897,mkm_830,audience,audience,NOUN,NOUN,nsubj,nsubj,explicit_full,
1869,750,many-to-one,dn_896 dn_897,mkm_830,audience,audience,NOUN,NOUN,pred,pred,explicit_full,
1870,750,many-to-one,dn_896 dn_897,mkm_830,audience,audience,NOUN,NOUN,pred,pred,explicit_full,
1871,750,many-to-one,dn_896 dn_897,mkm_830,audience,audience,NOUN,NOUN,pred,pred,explicit_full,
1872,751,one-to-one,dn_898,mkm_831,Giorgio,Giorgio,PRON,PRON,nsubj,nsubj,explicit_full,
1873,751,one-to-one,dn_898,mkm_831,Giorgio,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
1874,751,one-to-one,dn_898,mkm_831,Giorgio,MISSING,PRON,MISSING,nmod,MISSING,leftover_source,
1875,751,one-to-one,dn_898,mkm_831,MISSING,Giorgio,MISSING,NULL,MISSING,nsubj,leftover_target,
1876,752,one-to-many,dn_899,mkm_832 mkm_833,AlessandroMemmi,AlessandroMemmi,PROPN,NOUN,nsubj,nmod,explicit_ref_only,
1877,752,one-to-many,dn_899,mkm_832 mkm_833,audience,audience,NOUN,NOUN,nsubj,nsubj,explicit_full,
1878,752,one-to-many,dn_899,mkm_832 mkm_833,audience,audience,PRON,NOUN,nsubj,nsubj,explicit_ref_case,
1879,752,one-to-many,dn_899,mkm_832 mkm_833,audience,audience,PRON,NOUN,nsubj,nsubj,explicit_ref_case,
1880,752,one-to-many,dn_899,mkm_832 mkm_833,audience,audience,PRON,NOUN,nsubj,nsubj,explicit_ref_case,
1881,752,one-to-many,dn_899,mkm_832 mkm_833,audience,audience,DET,PRON,nmod,nmod,explicit_ref_case,
1882,752,one-to-many,dn_899,mkm_832 mkm_833,chorus,chorus,NOUN,NOUN,nmod,nmod,explicit_full,
1883,753,one-to-one,dn_900,mkm_834,chorus,chorus,NOUN,NOUN,nsubj,nsubj,explicit_full,
1884,753,one-to-one,dn_900,mkm_834,MISSING,chorus,MISSING,NULL,MISSING,nsubj,leftover_target,
1885,754,one-to-one,dn_901,mkm_835,maidens,maidens,NOUN,NOUN,nsubj,nsubj,explicit_full,
1886,754,one-to-one,dn_901,mkm_835,maidens,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
1887,754,one-to-one,dn_901,mkm_835,MISSING,maidens,MISSING,NULL,MISSING,nsubj,leftover_target,
1888,755,one-to-one,dn_902,mkm_836,maidens,maidens,DET,PRON,nmod,nsubj,explicit_ref_only,
1889,755,one-to-one,dn_902,mkm_836,violinists,violinists,NOUN,NOUN,nmod,nmod,explicit_full,
1890,757,one-to-one,dn_904,mkm_838,AlessandroMemmi,AlessandroMemmi,PROPN,PROPN,nsubj,nsubj,explicit_full,
1891,757,one-to-one,dn_904,mkm_838,AlessandroMemmi,MISSING,DET,MISSING,nmod,MISSING,leftover_source,
1892,757,one-to-one,dn_904,mkm_838,MISSING,AlessandroMemmi,MISSING,NULL,MISSING,nsubj,leftover_target,
1893,757,one-to-one,dn_904,mkm_838,MISSING,AlessandroMemmi,MISSING,NULL,MISSING,nsubj,leftover_target,
1894,757,one-to-one,dn_904,mkm_838,MISSING,chorus,MISSING,NOUN,MISSING,obj,leftover_target,
1895,761,one-to-one,dn_908,mkm_842,audience,audience,NOUN,NOUN,nmod,nmod,explicit_full,
1896,765,one-to-one,dn_912,mkm_847,Giorgio Ippolita,Giorgio Ippolita,NOUN,NOUN,obj,nmod,explicit_ref_pos,
1897,765,one-to-one,dn_912,mkm_847,MISSING,Giorgio Ippolita,MISSING,NULL,MISSING,nsubj,leftover_target,
1898,765,one-to-one,dn_912,mkm_847,audience,audience,NOUN,PRON,obj,obj,explicit_ref_case,
1899,765,one-to-one,dn_912,mkm_847,MISSING,audience,MISSING,NOUN,MISSING,nmod,leftover_target,
1900,766,one-to-one,dn_913,mkm_848,Giorgio,Giorgio,PRON,PRON,nsubj,nsubj,explicit_full,
1901,766,one-to-one,dn_913,mkm_848,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_single,
1902,768,one-to-one,dn_915,mkm_850,Giorgio,Giorgio,NULL,PRON,nsubj,nsubj,zero_to_tgt_anchor,
1903,769,one-to-one,dn_916,mkm_851,AlessandroMemmi,AlessandroMemmi,NOUN,NOUN,nsubj,nsubj,explicit_full,
1904,769,one-to-one,dn_916,mkm_851,AlessandroMemmi,AlessandroMemmi,DET,PRON,nmod,nmod,explicit_ref_case,
1905,769,one-to-one,dn_916,mkm_851,AlessandroMemmi,AlessandroMemmi,NULL,NULL,nsubj,nsubj,zero_zero_single,
1906,769,one-to-one,dn_916,mkm_851,AlessandroMemmi,MISSING,NOUN,MISSING,nsubj,MISSING,leftover_source,
1907,769,one-to-one,dn_916,mkm_851,AlessandroMemmi,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
1908,769,one-to-one,dn_916,mkm_851,Schopenhauer,Schopenhauer,PROPN,PROPN,nmod,nmod,explicit_full,
1909,769,one-to-one,dn_916,mkm_851,SebastianBach,SebastianBach,PROPN,PROPN,nmod,nmod,explicit_full,
1910,769,one-to-one,dn_916,mkm_851,audience,audience,DET,NOUN,nmod,nmod,explicit_ref_case,
1911,769,one-to-one,dn_916,mkm_851,audience,audience,NOUN,NOUN,obj,nsubj,explicit_ref_pos,
1912,769,one-to-one,dn_916,mkm_851,chorus,chorus,NOUN,NOUN,obj,nmod,explicit_ref_pos,
1913,769,one-to-one,dn_916,mkm_851,maidens,maidens,NOUN,NOUN,obj,obj,explicit_full,
1914,770,one-to-one,dn_917,mkm_852,Hoffmann,Hoffmann,PROPN,PROPN,nmod,nmod,explicit_full,
1915,771,one-to-one,dn_918,mkm_853,audience,audience,NOUN,NOUN,nsubj,nsubj,explicit_full,
1916,771,one-to-one,dn_918,mkm_853,audience,audience,DET,PRON,nmod,nsubj,explicit_ref_only,
1917,771,one-to-one,dn_918,mkm_853,audience,audience,DET,PRON,nmod,obj,explicit_ref_only,
1918,771,one-to-one,dn_918,mkm_853,audience,audience,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.43948070572749504
1919,771,one-to-one,dn_918,mkm_853,audience,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
1920,771,one-to-one,dn_918,mkm_853,audience,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
1921,771,one-to-one,dn_918,mkm_853,audience,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
1922,771,one-to-one,dn_918,mkm_853,audience,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
1923,772,one-to-one,dn_919,mkm_854,AlessandroMemmi,AlessandroMemmi,NOUN,NOUN,nmod,nmod,explicit_full,
1924,772,one-to-one,dn_919,mkm_854,AlessandroMemmi,MISSING,NOUN,MISSING,nmod,MISSING,leftover_source,
1925,772,one-to-one,dn_919,mkm_854,Giorgio,Giorgio,NOUN,NOUN,obj,obj,explicit_full,
1926,772,one-to-one,dn_919,mkm_854,Ippolita,Ippolita,NOUN,NOUN,obj,obj,explicit_full,
1927,772,one-to-one,dn_919,mkm_854,MISSING,audience,MISSING,PRON,MISSING,nmod,leftover_target,
1928,773,one-to-one,dn_920,mkm_855,AlessandroMemmi,AlessandroMemmi,NOUN,NOUN,nsubj,nsubj,explicit_full,
1929,773,one-to-one,dn_920,mkm_855,Giorgio,Giorgio,NOUN,NOUN,obj,obj,explicit_full,
1930,773,one-to-one,dn_920,mkm_855,Ippolita,Ippolita,PROPN,PROPN,obj,obj,explicit_full,
1931,773,one-to-one,dn_920,mkm_855,MISSING,Ippolita,MISSING,PRON,MISSING,nsubj,leftover_target,
1932,774,one-to-one,dn_921,mkm_856,Giorgio,Giorgio,PRON,PRON,nsubj,nsubj,explicit_full,
1933,774,one-to-one,dn_921,mkm_856,Giorgio,Giorgio,PRON-REFLEX,PRON,obj,obj,reflex_obj,
1934,774,one-to-one,dn_921,mkm_856,MISSING,Giorgio,MISSING,NULL,MISSING,nsubj,leftover_target,
1935,775,one-to-one,dn_922,mkm_857,Giorgio,Giorgio,PRON,PRON,obj,nsubj,explicit_ref_pos,
1936,775,one-to-one,dn_922,mkm_857,Giorgio,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
1937,776,many-to-one,dn_923 dn_924,mkm_858,Ippolita,Ippolita,PROPN,PROPN,nsubj,nsubj,explicit_full,
1938,776,many-to-one,dn_923 dn_924,mkm_858,Ippolita,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
1939,777,one-to-one,dn_925,mkm_859,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_single,
1940,777,one-to-one,dn_925,mkm_859,Giorgio,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
1941,779,one-to-one,dn_931,mkm_861,Giorgio Ippolita,Giorgio Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.4339897502413871
1942,779,one-to-one,dn_931,mkm_861,Giorgio Ippolita,Giorgio Ippolita,NULL,PRON,nsubj,nsubj,zero_to_tgt_anchor,
1943,779,one-to-one,dn_931,mkm_861,Giorgio Ippolita,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
1944,780,one-to-one,dn_932,mkm_862,Giorgio Ippolita,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
1945,783,one-to-one,dn_935,mkm_866,Giorgio Ippolita,Giorgio Ippolita,DET,PRON,nmod,nmod,explicit_ref_case,
1946,784,one-to-one,dn_936,mkm_867,Ippolita,Ippolita,PROPN,PROPN,nsubj,nsubj,explicit_full,
1947,784,one-to-one,dn_936,mkm_867,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.5979922891340472
1948,784,one-to-one,dn_936,mkm_867,Ippolita,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
1949,784,one-to-one,dn_936,mkm_867,MISSING,Ippolita,MISSING,NULL,MISSING,nsubj,leftover_target,
1950,786,one-to-one,dn_938,mkm_869,MISSING,Giorgio Ippolita,MISSING,PRON,MISSING,nsubj,leftover_target,
1951,788,one-to-one,dn_940,mkm_871,service-worker,service-worker,NOUN,NOUN,nsubj,nsubj,explicit_full,
1952,788,one-to-one,dn_940,mkm_871,service-worker,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
1953,788,one-to-one,dn_940,mkm_871,MISSING,service-worker,MISSING,NULL,MISSING,nsubj,leftover_target,
1954,789,one-to-one,dn_941,mkm_872,Giorgio Ippolita,Giorgio Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_single,
1955,790,one-to-one,dn_942,mkm_873,Giorgio,Giorgio,PROPN,PROPN,nsubj,nsubj,explicit_full,
1956,793,one-to-one,dn_945,mkm_877,Giorgio,Giorgio,PROPN,PROPN,nmod,nmod,explicit_full,
1957,793,one-to-one,dn_945,mkm_877,Ippolita,Ippolita,PROPN,PROPN,nsubj,nsubj,explicit_full,
1958,793,one-to-one,dn_945,mkm_877,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.3734638001168928
1959,793,one-to-one,dn_945,mkm_877,MISSING,Ippolita,MISSING,NULL,MISSING,nsubj,leftover_target,
1960,794,one-to-one,dn_946,mkm_878,Giorgio,Giorgio,PRON,PRON,obj,obj,explicit_full,
1961,794,one-to-one,dn_946,mkm_878,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.2971505371745301
1962,794,one-to-one,dn_946,mkm_878,Ippolita,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
1963,794,one-to-one,dn_946,mkm_878,MISSING,Ippolita,MISSING,PRON,MISSING,nsubj,leftover_target,
1964,794,one-to-one,dn_946,mkm_878,MISSING,Ippolita,MISSING,NULL,MISSING,nsubj,leftover_target,
1965,795,one-to-one,dn_948,mkm_879,Giorgio Ippolita,Giorgio Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_single,
1966,795,one-to-one,dn_948,mkm_879,Ippolita,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
1967,796,one-to-one,dn_947,mkm_880,Giorgio,Giorgio,PROPN,PROPN,nsubj,nsubj,explicit_full,
1968,796,one-to-one,dn_947,mkm_880,Ippolita,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
1969,798,one-to-one,dn_950,mkm_882,Ippolita,Ippolita,PRON,NOUN,nsubj,nsubj,explicit_ref_case,
1970,799,many-to-one,dn_951 dn_952 dn_953,mkm_883,Giorgio,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
1971,799,many-to-one,dn_951 dn_952 dn_953,mkm_883,Giorgio Ippolita,Giorgio Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.4912455511213553
1972,799,many-to-one,dn_951 dn_952 dn_953,mkm_883,MISSING,Giorgio Ippolita,MISSING,NULL,MISSING,nsubj,leftover_target,
1973,799,many-to-one,dn_951 dn_952 dn_953,mkm_883,Ippolita,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
1974,799,many-to-one,dn_951 dn_952 dn_953,mkm_883,Ippolita,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
1975,800,one-to-one,dn_954,mkm_884,Giorgio,Giorgio,PRON,PRON,nmod,nmod,explicit_full,
1976,800,one-to-one,dn_954,mkm_884,Ippolita,Ippolita,PRON,PRON,nsubj,nsubj,explicit_full,
1977,800,one-to-one,dn_954,mkm_884,Ippolita,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
1978,800,one-to-one,dn_954,mkm_884,MISSING,Ippolita,MISSING,NULL,MISSING,nsubj,leftover_target,
1979,801,many-to-one,dn_955 dn_956 dn_957,mkm_885,Giorgio,Giorgio,NOUN,NOUN,obj,obj,explicit_full,
1980,801,many-to-one,dn_955 dn_956 dn_957,mkm_885,Giorgio,Giorgio,PRON,PRON,obj,obj,explicit_full,
1981,801,many-to-one,dn_955 dn_956 dn_957,mkm_885,Giorgio,Giorgio,PRON,PRON,nmod,obj,explicit_ref_pos,
1982,801,many-to-one,dn_955 dn_956 dn_957,mkm_885,Ippolita,Ippolita,PRON,PRON,nsubj,nsubj,explicit_full,
1983,801,many-to-one,dn_955 dn_956 dn_957,mkm_885,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.4808621167225375
1984,801,many-to-one,dn_955 dn_956 dn_957,mkm_885,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.5312697004962774
1985,801,many-to-one,dn_955 dn_956 dn_957,mkm_885,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.3849162208574089
1986,801,many-to-one,dn_955 dn_956 dn_957,mkm_885,Ippolita,MISSING,DET,MISSING,nmod,MISSING,leftover_source,
1987,801,many-to-one,dn_955 dn_956 dn_957,mkm_885,Ippolita,MISSING,DET,MISSING,nmod,MISSING,leftover_source,
1988,801,many-to-one,dn_955 dn_956 dn_957,mkm_885,MISSING,Ippolita,MISSING,NULL,MISSING,nsubj,leftover_target,
1989,801,many-to-one,dn_955 dn_956 dn_957,mkm_885,MISSING,Ippolita,MISSING,NULL,MISSING,nsubj,leftover_target,
1990,802,one-to-one,dn_958,mkm_886,Giorgio,Giorgio,PRON,PRON,nsubj,nsubj,explicit_full,
1991,802,one-to-one,dn_958,mkm_886,MISSING,Giorgio,MISSING,NULL,MISSING,nsubj,leftover_target,
1992,802,one-to-one,dn_958,mkm_886,MISSING,Giorgio,MISSING,NULL,MISSING,nsubj,leftover_target,
1993,802,one-to-one,dn_958,mkm_886,MISSING,Giorgio,MISSING,NULL,MISSING,nsubj,leftover_target,
1994,802,one-to-one,dn_958,mkm_886,Ippolita,Ippolita,PRON,PRON,obj,nmod,explicit_ref_pos,
1995,802,one-to-one,dn_958,mkm_886,MISSING,Ippolita,MISSING,PRON,MISSING,nsubj,leftover_target,
1996,803,many-to-one,dn_959 dn_961,mkm_888,Ippolita,Ippolita,NULL,PRON,nsubj,nsubj,zero_to_tgt_anchor,
1997,803,many-to-one,dn_959 dn_961,mkm_888,Ippolita,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
1998,804,one-to-one,dn_960,mkm_887,Giorgio,Giorgio,DET,NOUN,nmod,obj,explicit_ref_only,
1999,804,one-to-one,dn_960,mkm_887,Ippolita,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
2000,804,one-to-one,dn_960,mkm_887,MISSING,Ippolita,MISSING,NULL,MISSING,nsubj,leftover_target,
2001,805,many-to-one,dn_962 dn_963,mkm_889,Giorgio,Giorgio,PRON,NOUN,nsubj,nsubj,explicit_ref_case,
2002,805,many-to-one,dn_962 dn_963,mkm_889,Giorgio,MISSING,PRON,MISSING,nmod,MISSING,leftover_source,
2003,805,many-to-one,dn_962 dn_963,mkm_889,Giorgio,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
2004,806,one-to-one,dn_964,mkm_890,Ippolita,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
2005,807,many-to-one,dn_965 dn_966,mkm_891,Giorgio,Giorgio,PRON,PRON,nsubj,nsubj,explicit_full,
2006,807,many-to-one,dn_965 dn_966,mkm_891,Giorgio,Giorgio,PRON,PRON,obj,obj,explicit_full,
2007,807,many-to-one,dn_965 dn_966,mkm_891,Giorgio,Giorgio,PRON,NOUN,nsubj,nsubj,explicit_ref_case,
2008,807,many-to-one,dn_965 dn_966,mkm_891,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.4660735871820223
2009,807,many-to-one,dn_965 dn_966,mkm_891,Giorgio,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
2010,807,many-to-one,dn_965 dn_966,mkm_891,Giorgio,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
2011,807,many-to-one,dn_965 dn_966,mkm_891,Ippolita,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
2012,808,one-to-one,dn_967,mkm_892,Giorgio,Giorgio,DET,PRON,nmod,nsubj,explicit_ref_only,
2013,808,one-to-one,dn_967,mkm_892,Giorgio,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
2014,808,one-to-one,dn_967,mkm_892,Giorgio,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
2015,808,one-to-one,dn_967,mkm_892,Giorgio,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
2016,808,one-to-one,dn_967,mkm_892,MISSING,Giorgio,MISSING,PRON,MISSING,obj,leftover_target,
2017,808,one-to-one,dn_967,mkm_892,Ippolita,Ippolita,PRON,PRON,obj,obj,explicit_full,
2018,808,one-to-one,dn_967,mkm_892,Ippolita,Ippolita,PRON,PRON,obj,nsubj,explicit_ref_pos,
2019,808,one-to-one,dn_967,mkm_892,Ippolita,Ippolita,PRON,PRON,obj,nsubj,explicit_ref_pos,
2020,809,one-to-many,dn_968,mkm_893 mkm_894 mkm_895,Giorgio,Giorgio,PRON,PRON,obj,obj,explicit_full,
2021,809,one-to-many,dn_968,mkm_893 mkm_894 mkm_895,Giorgio,Giorgio,PRON,PRON,obj,obj,explicit_full,
2022,809,one-to-many,dn_968,mkm_893 mkm_894 mkm_895,Giorgio,Giorgio,PRON,PRON,obj,nmod,explicit_ref_pos,
2023,809,one-to-many,dn_968,mkm_893 mkm_894 mkm_895,MISSING,Giorgio,MISSING,PRON,MISSING,nmod,leftover_target,
2024,809,one-to-many,dn_968,mkm_893 mkm_894 mkm_895,Ippolita,Ippolita,PRON,PRON,nsubj,nsubj,explicit_full,
2025,809,one-to-many,dn_968,mkm_893 mkm_894 mkm_895,Ippolita,Ippolita,PRON,PRON,nsubj,nsubj,explicit_full,
2026,809,one-to-many,dn_968,mkm_893 mkm_894 mkm_895,Ippolita,Ippolita,DET,PRON,nmod,nmod,explicit_ref_case,
2027,809,one-to-many,dn_968,mkm_893 mkm_894 mkm_895,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.25300967597665913
2028,809,one-to-many,dn_968,mkm_893 mkm_894 mkm_895,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.4833135617952856
2029,809,one-to-many,dn_968,mkm_893 mkm_894 mkm_895,Ippolita,Ippolita,NULL,PRON,nsubj,nsubj,zero_to_tgt_anchor,
2030,809,one-to-many,dn_968,mkm_893 mkm_894 mkm_895,Ippolita,Ippolita,NULL,PRON,nsubj,nsubj,zero_to_tgt_anchor,
2031,809,one-to-many,dn_968,mkm_893 mkm_894 mkm_895,MISSING,Ippolita,MISSING,PRON,MISSING,nmod,leftover_target,
2032,810,one-to-one,dn_969,mkm_896,Giorgio Ippolita,Giorgio Ippolita,NULL,PRON,nsubj,nsubj,zero_to_tgt_anchor,
2033,810,one-to-one,dn_969,mkm_896,Giorgio Ippolita,Giorgio Ippolita,PRON-REFLEX,NOUN,obj,obj,reflex_obj,
2034,810,one-to-one,dn_969,mkm_896,MISSING,Giorgio Ippolita,MISSING,PRON,MISSING,nsubj,leftover_target,
2035,811,one-to-many,dn_970,mkm_897 mkm_898,Giorgio,Giorgio,NOUN,NOUN,nmod,nmod,explicit_full,
2036,811,one-to-many,dn_970,mkm_897 mkm_898,Giorgio,Giorgio,PRON,PRON,obj,obj,explicit_full,
2037,811,one-to-many,dn_970,mkm_897 mkm_898,Ippolita,Ippolita,PRON,PRON,nsubj,nsubj,explicit_full,
2038,811,one-to-many,dn_970,mkm_897 mkm_898,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_single,
2039,811,one-to-many,dn_970,mkm_897 mkm_898,Ippolita,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
2040,811,one-to-many,dn_970,mkm_897 mkm_898,MISSING,Ippolita,MISSING,PRON,MISSING,nmod,leftover_target,
2041,812,one-to-many,dn_971,mkm_899 mkm_900,Giorgio,Giorgio,PRON,NOUN,nsubj,nsubj,explicit_ref_case,
2042,812,one-to-many,dn_971,mkm_899 mkm_900,MISSING,Giorgio,MISSING,NULL,MISSING,nsubj,leftover_target,
2043,812,one-to-many,dn_971,mkm_899 mkm_900,Giorgio Ippolita,Giorgio Ippolita,NULL,PRON,nsubj,nsubj,zero_to_tgt_anchor,
2044,812,one-to-many,dn_971,mkm_899 mkm_900,Ippolita,Ippolita,PRON,PRON,obj,nmod,explicit_ref_pos,
2045,812,one-to-many,dn_971,mkm_899 mkm_900,Ippolita,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
2046,812,one-to-many,dn_971,mkm_899 mkm_900,Ippolita,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
2047,812,one-to-many,dn_971,mkm_899 mkm_900,Ippolita,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
2048,813,many-to-one,dn_972 dn_973,mkm_901,Ippolita,Ippolita,PRON,PRON,nsubj,nsubj,explicit_full,
2049,813,many-to-one,dn_972 dn_973,mkm_901,Ippolita,Ippolita,PRON,PRON,nmod,nmod,explicit_full,
2050,813,many-to-one,dn_972 dn_973,mkm_901,MISSING,Ippolita,MISSING,NULL,MISSING,nsubj,leftover_target,
