,sentence_pair,alignment_type,source_sentence_ids,target_sentence_ids,source_ref,target_ref,source_pos,target_pos,source_case,target_case,pair_type,zero_pair_cost
1751,866,one-to-many,dn_889,hrd_1024 hrd_1025,MrMartlet,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
1752,866,one-to-many,dn_889,hrd_1024 hrd_1025,MISSING,MrMartlet,MISSING,NOUN,MISSING,pred,leftover_target,
1753,866,one-to-many,dn_889,hrd_1024 hrd_1025,MrsMartlet,MrsMartlet,NOUN,NOUN,nsubj,nsubj,explicit_full,
1754,866,one-to-many,dn_889,hrd_1024 hrd_1025,MISSING,MrsMartlet,MISSING,NULL,MISSING,nsubj,leftover_target,
1755,867,one-to-one,dn_890,hrd_1026,Boll,Boll,PROPN,PROPN,nmod,nmod,explicit_full,
1756,867,one-to-one,dn_890,hrd_1026,Boll,Boll,NOUN,NOUN,nsubj,nmod,explicit_ref_pos,
1757,867,one-to-one,dn_890,hrd_1026,Ippolita,Ippolita,NOUN,PRON,obj,nmod,explicit_ref_only,
1758,867,one-to-one,dn_890,hrd_1026,MargheritaTraubeBoll,MargheritaTraubeBoll,NOUN,NOUN,nsubj,nsubj,explicit_full,
1759,867,one-to-one,dn_890,hrd_1026,MargheritaTraubeBoll,MargheritaTraubeBoll,NOUN,NOUN,pred,pred,explicit_full,
1760,867,one-to-one,dn_890,hrd_1026,MargheritaTraubeBoll,MargheritaTraubeBoll,NOUN,NOUN,pred,pred,explicit_full,
1761,867,one-to-one,dn_890,hrd_1026,MargheritaTraubeBoll,MISSING,PROPN,MISSING,pred,MISSING,leftover_source,
1762,868,one-to-one,dn_891,hrd_1027,Fleichl,Fleichl,NOUN,NOUN,nsubj,nsubj,explicit_full,
1763,868,one-to-one,dn_891,hrd_1027,Fleichl,Fleichl,NOUN,NOUN,pred,pred,explicit_full,
1764,868,one-to-one,dn_891,hrd_1027,Fleichl,Fleichl,NOUN,NOUN,pred,pred,explicit_full,
1765,868,one-to-one,dn_891,hrd_1027,Fleichl,Fleichl,NOUN,NOUN,pred,pred,explicit_full,
1766,868,one-to-one,dn_891,hrd_1027,Fleichl,Fleichl,NOUN,NOUN,pred,pred,explicit_full,
1767,868,one-to-one,dn_891,hrd_1027,Fleichl,Fleichl,PROPN,NOUN,nsubj,pred,explicit_ref_only,
1768,868,one-to-one,dn_891,hrd_1027,SebastianBach,SebastianBach,PROPN,PROPN,nmod,nmod,explicit_full,
1769,869,one-to-one,dn_892,hrd_1028,Castracane,Castracane,NOUN,NOUN,nsubj,nsubj,explicit_full,
1770,869,one-to-one,dn_892,hrd_1028,Castracane,Castracane,PROPN,PROPN,pred,pred,explicit_full,
1771,869,one-to-one,dn_892,hrd_1028,Castracane,MISSING,NOUN,MISSING,pred,MISSING,leftover_source,
1772,870,one-to-one,dn_893,hrd_1029,MISSING,Castracane,MISSING,DET,MISSING,nmod,leftover_target,
1773,870,one-to-one,dn_893,hrd_1029,Cuboni,Cuboni,PROPN,PROPN,nsubj,nsubj,explicit_full,
1774,870,one-to-one,dn_893,hrd_1029,Cuboni,Cuboni,NOUN,NOUN,nsubj,pred,explicit_ref_pos,
1775,870,one-to-one,dn_893,hrd_1029,Cuboni,Cuboni,NOUN,NOUN,nsubj,pred,explicit_ref_pos,
1776,870,one-to-one,dn_893,hrd_1029,Cuboni,MISSING,NOUN,MISSING,nsubj,MISSING,leftover_source,
1777,871,one-to-one,dn_894 dn_895,hrd_1030 hrd_1031 hrd_1032,Blaserna,Blaserna,PROPN,PROPN,nsubj,nsubj,explicit_full,
1778,871,one-to-one,dn_894 dn_895,hrd_1030 hrd_1031 hrd_1032,Blaserna,MISSING,NOUN,MISSING,nsubj,MISSING,leftover_source,
1779,871,one-to-one,dn_894 dn_895,hrd_1030 hrd_1031 hrd_1032,Davis,Davis,PROPN,PROPN,nsubj,nsubj,explicit_full,
1780,871,one-to-one,dn_894 dn_895,hrd_1030 hrd_1031 hrd_1032,Davis,MISSING,NOUN,MISSING,nsubj,MISSING,leftover_source,
1781,871,one-to-one,dn_894 dn_895,hrd_1030 hrd_1031 hrd_1032,Davis,MISSING,NOUN,MISSING,nsubj,MISSING,leftover_source,
1782,871,one-to-one,dn_894 dn_895,hrd_1030 hrd_1031 hrd_1032,Helmholtz,Helmholtz,PROPN,PROPN,nmod,nmod,explicit_full,
1783,871,one-to-one,dn_894 dn_895,hrd_1030 hrd_1031 hrd_1032,JacopoMoleschott,JacopoMoleschott,PROPN,PROPN,nsubj,nsubj,explicit_full,
1784,871,one-to-one,dn_894 dn_895,hrd_1030 hrd_1031 hrd_1032,JacopoMoleschott,JacopoMoleschott,NOUN,NOUN,nsubj,nsubj,explicit_full,
1785,871,one-to-one,dn_894 dn_895,hrd_1030 hrd_1031 hrd_1032,JacopoMoleschott,JacopoMoleschott,NOUN,NOUN,nsubj,pred,explicit_ref_pos,
1786,872,many-to-one,dn_896 dn_897,hrd_1033,audience,audience,NOUN,NOUN,nsubj,nsubj,explicit_full,
1787,872,many-to-one,dn_896 dn_897,hrd_1033,audience,audience,NOUN,NOUN,pred,pred,explicit_full,
1788,872,many-to-one,dn_896 dn_897,hrd_1033,audience,audience,NOUN,NOUN,pred,pred,explicit_full,
1789,872,many-to-one,dn_896 dn_897,hrd_1033,audience,audience,NOUN,PRON,pred,nsubj,explicit_ref_only,
1790,872,many-to-one,dn_896 dn_897,hrd_1033,MISSING,audience,MISSING,NULL,MISSING,nsubj,leftover_target,
1791,873,one-to-one,dn_898,hrd_1034,Giorgio,Giorgio,PRON,PRON,nsubj,nsubj,explicit_full,
1792,873,one-to-one,dn_898,hrd_1034,Giorgio,Giorgio,PRON,PRON,nmod,nmod,explicit_full,
1793,873,one-to-one,dn_898,hrd_1034,Giorgio,Giorgio,PRON-REFLEX,PRON,obj,obj,reflex_obj,
1794,874,one-to-many,dn_899,hrd_1035 hrd_1036,AlessandroMemmi,AlessandroMemmi,PROPN,NOUN,nsubj,nmod,explicit_ref_only,
1795,874,one-to-many,dn_899,hrd_1035 hrd_1036,audience,audience,NOUN,NOUN,nsubj,nsubj,explicit_full,
1796,874,one-to-many,dn_899,hrd_1035 hrd_1036,audience,audience,PRON,NOUN,nsubj,nsubj,explicit_ref_case,
1797,874,one-to-many,dn_899,hrd_1035 hrd_1036,audience,audience,PRON,NOUN,nsubj,nsubj,explicit_ref_case,
1798,874,one-to-many,dn_899,hrd_1035 hrd_1036,audience,audience,PRON,NOUN,nsubj,nsubj,explicit_ref_case,
1799,874,one-to-many,dn_899,hrd_1035 hrd_1036,audience,MISSING,DET,MISSING,nmod,MISSING,leftover_source,
1800,874,one-to-many,dn_899,hrd_1035 hrd_1036,MISSING,audience,MISSING,NULL,MISSING,nsubj,leftover_target,
1801,874,one-to-many,dn_899,hrd_1035 hrd_1036,chorus,chorus,NOUN,NOUN,nmod,nmod,explicit_full,
1802,875,one-to-many,dn_900,hrd_1037 hrd_1038,chorus,chorus,NOUN,NOUN,nsubj,nsubj,explicit_full,
1803,875,one-to-many,dn_900,hrd_1037 hrd_1038,MISSING,chorus,MISSING,NULL,MISSING,nsubj,leftover_target,
1804,876,one-to-one,dn_901,hrd_1039,maidens,maidens,NOUN,NOUN,nsubj,nsubj,explicit_full,
1805,876,one-to-one,dn_901,hrd_1039,maidens,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
1806,876,one-to-one,dn_901,hrd_1039,MISSING,maidens,MISSING,NULL,MISSING,nsubj,leftover_target,
1807,877,one-to-one,dn_902,hrd_1040,maidens,MISSING,DET,MISSING,nmod,MISSING,leftover_source,
1808,877,one-to-one,dn_902,hrd_1040,violinists,violinists,NOUN,NOUN,nmod,nmod,explicit_full,
1809,879,one-to-one,dn_904,hrd_1042,AlessandroMemmi,AlessandroMemmi,PROPN,PROPN,nsubj,nsubj,explicit_full,
1810,879,one-to-one,dn_904,hrd_1042,AlessandroMemmi,MISSING,DET,MISSING,nmod,MISSING,leftover_source,
1811,883,one-to-one,dn_908,hrd_1047,audience,audience,NOUN,NOUN,nmod,nmod,explicit_full,
1812,887,one-to-many,dn_912,hrd_1052 hrd_1053,Giorgio Ippolita,Giorgio Ippolita,NOUN,NOUN,obj,obj,explicit_full,
1813,887,one-to-many,dn_912,hrd_1052 hrd_1053,audience,audience,NOUN,NOUN,obj,nmod,explicit_ref_pos,
1814,888,one-to-one,dn_913,hrd_1054,Giorgio,Giorgio,PRON,PRON,nsubj,nsubj,explicit_full,
1815,888,one-to-one,dn_913,hrd_1054,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.42591096093550573
1816,888,one-to-one,dn_913,hrd_1054,MISSING,Giorgio,MISSING,NULL,MISSING,nsubj,leftover_target,
1817,890,one-to-one,dn_915,hrd_1056,Giorgio,Giorgio,NULL,PRON,nsubj,nsubj,zero_to_tgt_anchor,
1818,891,one-to-one,dn_916,hrd_1057,AlessandroMemmi,AlessandroMemmi,NOUN,NOUN,nsubj,nsubj,explicit_full,
1819,891,one-to-one,dn_916,hrd_1057,AlessandroMemmi,AlessandroMemmi,DET,PRON,nmod,nmod,explicit_ref_case,
1820,891,one-to-one,dn_916,hrd_1057,AlessandroMemmi,AlessandroMemmi,NOUN,NOUN,nsubj,pred,explicit_ref_pos,
1821,891,one-to-one,dn_916,hrd_1057,AlessandroMemmi,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
1822,891,one-to-one,dn_916,hrd_1057,AlessandroMemmi,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
1823,891,one-to-one,dn_916,hrd_1057,Schopenhauer,Schopenhauer,PROPN,PROPN,nmod,nmod,explicit_full,
1824,891,one-to-one,dn_916,hrd_1057,SebastianBach,SebastianBach,PROPN,PROPN,nmod,nmod,explicit_full,
1825,891,one-to-one,dn_916,hrd_1057,audience,audience,DET,PRON,nmod,nmod,explicit_ref_case,
1826,891,one-to-one,dn_916,hrd_1057,audience,audience,NOUN,NOUN,obj,nmod,explicit_ref_pos,
1827,891,one-to-one,dn_916,hrd_1057,chorus,chorus,NOUN,NOUN,obj,nmod,explicit_ref_pos,
1828,891,one-to-one,dn_916,hrd_1057,maidens,maidens,NOUN,NOUN,obj,obj,explicit_full,
1829,892,one-to-one,dn_917,hrd_1058,Hoffmann,Hoffmann,PROPN,PROPN,nmod,nmod,explicit_full,
1830,893,one-to-one,dn_918,hrd_1059,audience,audience,NOUN,NOUN,nsubj,nsubj,explicit_full,
1831,893,one-to-one,dn_918,hrd_1059,audience,audience,DET,PRON,nmod,nmod,explicit_ref_case,
1832,893,one-to-one,dn_918,hrd_1059,audience,audience,DET,NOUN,nmod,nmod,explicit_ref_case,
1833,893,one-to-one,dn_918,hrd_1059,audience,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
1834,893,one-to-one,dn_918,hrd_1059,audience,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
1835,893,one-to-one,dn_918,hrd_1059,audience,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
1836,893,one-to-one,dn_918,hrd_1059,audience,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
1837,893,one-to-one,dn_918,hrd_1059,audience,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
1838,894,one-to-one,dn_919,hrd_1060,AlessandroMemmi,AlessandroMemmi,NOUN,NOUN,nmod,nmod,explicit_full,
1839,894,one-to-one,dn_919,hrd_1060,AlessandroMemmi,AlessandroMemmi,NOUN,NOUN,nmod,nmod,explicit_full,
1840,894,one-to-one,dn_919,hrd_1060,Giorgio,Giorgio,NOUN,NOUN,obj,nmod,explicit_ref_pos,
1841,894,one-to-one,dn_919,hrd_1060,Ippolita,Ippolita,NOUN,NOUN,obj,nmod,explicit_ref_pos,
1842,894,one-to-one,dn_919,hrd_1060,MISSING,audience,MISSING,NOUN,MISSING,nmod,leftover_target,
1843,895,one-to-one,dn_920,hrd_1061,AlessandroMemmi,AlessandroMemmi,NOUN,NOUN,nsubj,nsubj,explicit_full,
1844,895,one-to-one,dn_920,hrd_1061,Giorgio,Giorgio,NOUN,NOUN,obj,obj,explicit_full,
1845,895,one-to-one,dn_920,hrd_1061,Ippolita,Ippolita,PROPN,PROPN,obj,obj,explicit_full,
1846,896,one-to-one,dn_921,hrd_1062,Giorgio,Giorgio,PRON,PRON,nsubj,nsubj,explicit_full,
1847,896,one-to-one,dn_921,hrd_1062,Giorgio,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
1848,896,one-to-one,dn_921,hrd_1062,MISSING,Giorgio,MISSING,NULL,MISSING,nsubj,leftover_target,
1849,897,one-to-one,dn_922,hrd_1063,Giorgio,Giorgio,PRON,PRON,obj,nsubj,explicit_ref_pos,
1850,897,one-to-one,dn_922,hrd_1063,Giorgio,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
1851,898,one-to-one,dn_923,hrd_1064,Ippolita,Ippolita,PROPN,PROPN,nsubj,nsubj,explicit_full,
1852,899,one-to-one,dn_924,hrd_1065,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_single,
1853,900,one-to-one,dn_925,hrd_1066,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_single,
1854,900,one-to-one,dn_925,hrd_1066,Giorgio,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
1855,903,one-to-many,dn_928,hrd_1069 hrd_1070,Giorgio,Giorgio,NOUN,PRON,obj,nmod,explicit_ref_only,
1856,903,one-to-many,dn_928,hrd_1069 hrd_1070,Ippolita,Ippolita,PRON,PRON,nsubj,nsubj,explicit_full,
1857,903,one-to-many,dn_928,hrd_1069 hrd_1070,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_single,
1858,903,one-to-many,dn_928,hrd_1069 hrd_1070,Ippolita,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
1859,904,one-to-one,dn_929,hrd_1071,Giorgio,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
1860,904,one-to-one,dn_929,hrd_1071,Giorgio Ippolita,Giorgio Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_single,
1861,906,one-to-one,dn_931,hrd_1073,Giorgio Ippolita,Giorgio Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.5762376631884014
1862,906,one-to-one,dn_931,hrd_1073,Giorgio Ippolita,Giorgio Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.3793473245719914
1863,906,one-to-one,dn_931,hrd_1073,Giorgio Ippolita,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
1864,906,one-to-one,dn_931,hrd_1073,MISSING,Giorgio Ippolita,MISSING,NOUN,MISSING,nsubj,leftover_target,
1865,907,one-to-one,dn_932,hrd_1074,Giorgio Ippolita,Giorgio Ippolita,PRON,PRON,obj,obj,explicit_full,
1866,910,one-to-one,dn_935,hrd_1078,Giorgio Ippolita,Giorgio Ippolita,DET,PRON,nmod,nmod,explicit_ref_case,
1867,911,one-to-one,dn_936,hrd_1079,Ippolita,Ippolita,PROPN,PROPN,nsubj,nsubj,explicit_full,
1868,911,one-to-one,dn_936,hrd_1079,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.37620635617237824
1869,911,one-to-one,dn_936,hrd_1079,Ippolita,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
1870,911,one-to-one,dn_936,hrd_1079,MISSING,Ippolita,MISSING,NULL,MISSING,nsubj,leftover_target,
1871,915,one-to-one,dn_940,hrd_1083,service-worker,service-worker,NOUN,NOUN,nsubj,nsubj,explicit_full,
1872,915,one-to-one,dn_940,hrd_1083,service-worker,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
1873,915,one-to-one,dn_940,hrd_1083,MISSING,service-worker,MISSING,NULL,MISSING,nsubj,leftover_target,
1874,916,one-to-one,dn_941,hrd_1084,Giorgio Ippolita,Giorgio Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_single,
1875,917,one-to-one,dn_942,hrd_1085,Giorgio,Giorgio,PROPN,PROPN,nsubj,nsubj,explicit_full,
1876,920,one-to-many,dn_945,hrd_1088 hrd_1089,Giorgio,Giorgio,PROPN,PROPN,nmod,nmod,explicit_full,
1877,920,one-to-many,dn_945,hrd_1088 hrd_1089,Ippolita,Ippolita,PROPN,PROPN,nsubj,nsubj,explicit_full,
1878,920,one-to-many,dn_945,hrd_1088 hrd_1089,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_single,
1879,921,one-to-one,dn_946,hrd_1090,Giorgio,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
1880,921,one-to-one,dn_946,hrd_1090,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.1933633419393298
1881,921,one-to-one,dn_946,hrd_1090,Ippolita,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
1882,921,one-to-one,dn_946,hrd_1090,MISSING,Ippolita,MISSING,NULL,MISSING,nsubj,leftover_target,
1883,921,one-to-one,dn_946,hrd_1090,MISSING,Ippolita,MISSING,NULL,MISSING,nsubj,leftover_target,
1884,922,one-to-one,dn_947,hrd_1091,Giorgio,Giorgio,PROPN,PROPN,nsubj,nsubj,explicit_full,
1885,922,one-to-one,dn_947,hrd_1091,Ippolita,Ippolita,PRON,PRON,obj,nmod,explicit_ref_pos,
1886,923,one-to-one,dn_948,hrd_1092,Giorgio Ippolita,Giorgio Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_single,
1887,923,one-to-one,dn_948,hrd_1092,Ippolita,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
1888,925,one-to-one,dn_950,hrd_1094,Ippolita,Ippolita,PRON,PRON,nsubj,nsubj,explicit_full,
1889,926,one-to-one,dn_951,hrd_1095,Giorgio,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
1890,927,one-to-one,dn_952,hrd_1096,Giorgio Ippolita,Giorgio Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_single,
1891,928,one-to-one,dn_953,hrd_1097,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_single,
1892,928,one-to-one,dn_953,hrd_1097,Ippolita,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
1893,929,one-to-one,dn_954,hrd_1098,Giorgio,Giorgio,PRON,PRON,nmod,nmod,explicit_full,
1894,929,one-to-one,dn_954,hrd_1098,Ippolita,Ippolita,PRON,PRON,nsubj,nsubj,explicit_full,
1895,929,one-to-one,dn_954,hrd_1098,Ippolita,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
1896,929,one-to-one,dn_954,hrd_1098,MISSING,Ippolita,MISSING,NULL,MISSING,nsubj,leftover_target,
1897,930,many-to-one,dn_955 dn_956,hrd_1099,Ippolita,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
1898,930,many-to-one,dn_955 dn_956,hrd_1099,Ippolita,MISSING,DET,MISSING,nmod,MISSING,leftover_source,
1899,931,one-to-many,dn_957,hrd_1100 hrd_1101 hrd_1102,Giorgio,Giorgio,NOUN,NOUN,obj,obj,explicit_full,
1900,931,one-to-many,dn_957,hrd_1100 hrd_1101 hrd_1102,Giorgio,Giorgio,PRON,PRON,nmod,nmod,explicit_full,
1901,931,one-to-many,dn_957,hrd_1100 hrd_1101 hrd_1102,Giorgio,Giorgio,PRON,PRON,obj,obj,explicit_full,
1902,931,one-to-many,dn_957,hrd_1100 hrd_1101 hrd_1102,Ippolita,Ippolita,PRON,PRON,nsubj,nsubj,explicit_full,
1903,931,one-to-many,dn_957,hrd_1100 hrd_1101 hrd_1102,Ippolita,Ippolita,DET,PRON,nmod,nmod,explicit_ref_case,
1904,931,one-to-many,dn_957,hrd_1100 hrd_1101 hrd_1102,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.08443491676776067
1905,931,one-to-many,dn_957,hrd_1100 hrd_1101 hrd_1102,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.27647976034692306
1906,931,one-to-many,dn_957,hrd_1100 hrd_1101 hrd_1102,MISSING,Ippolita,MISSING,NULL,MISSING,nsubj,leftover_target,
1907,931,one-to-many,dn_957,hrd_1100 hrd_1101 hrd_1102,MISSING,Ippolita,MISSING,PRON,MISSING,obj,leftover_target,
1908,932,one-to-one,dn_958,hrd_1103,Giorgio,Giorgio,PRON,PRON,nsubj,nsubj,explicit_full,
1909,932,one-to-one,dn_958,hrd_1103,MISSING,Giorgio,MISSING,NULL,MISSING,nsubj,leftover_target,
1910,932,one-to-one,dn_958,hrd_1103,MISSING,Giorgio,MISSING,NULL,MISSING,nsubj,leftover_target,
1911,932,one-to-one,dn_958,hrd_1103,Ippolita,Ippolita,PRON,PRON,obj,obj,explicit_full,
1912,933,one-to-one,dn_959,hrd_1104,Ippolita,Ippolita,NULL,PRON,nsubj,nsubj,zero_to_tgt_anchor,
1913,934,one-to-one,dn_960,hrd_1105,Giorgio,Giorgio,DET,PRON,nmod,nmod,explicit_ref_case,
1914,934,one-to-one,dn_960,hrd_1105,Ippolita,Ippolita,PRON,PRON,obj,nmod,explicit_ref_pos,
1915,935,one-to-one,dn_961,hrd_1106,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_single,
1916,935,one-to-one,dn_961,hrd_1106,MISSING,Ippolita,MISSING,PRON,MISSING,nsubj,leftover_target,
1917,936,one-to-many,dn_962,hrd_1107 hrd_1108,Giorgio,Giorgio,PRON,PRON,nsubj,nsubj,explicit_full,
1918,936,one-to-many,dn_962,hrd_1107 hrd_1108,Giorgio,MISSING,PRON,MISSING,nmod,MISSING,leftover_source,
1919,936,one-to-many,dn_962,hrd_1107 hrd_1108,Giorgio,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
1920,938,one-to-one,dn_964,hrd_1110,Ippolita,Ippolita,NULL,PRON,nsubj,nsubj,zero_to_tgt_anchor,
1921,939,one-to-one,dn_965,hrd_1111,Giorgio,Giorgio,PRON,PRON,nsubj,nsubj,explicit_full,
1922,939,one-to-one,dn_965,hrd_1111,Ippolita,Ippolita,PRON,PRON,obj,obj,explicit_full,
1923,940,one-to-many,dn_966,hrd_1112 hrd_1113,Giorgio,Giorgio,PRON,PRON,nsubj,nsubj,explicit_full,
1924,940,one-to-many,dn_966,hrd_1112 hrd_1113,Giorgio,Giorgio,PRON,PRON,obj,obj,explicit_full,
1925,940,one-to-many,dn_966,hrd_1112 hrd_1113,Giorgio,Giorgio,PRON,PRON,obj,obj,explicit_full,
1926,940,one-to-many,dn_966,hrd_1112 hrd_1113,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.15742724660623114
1927,940,one-to-many,dn_966,hrd_1112 hrd_1113,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.1591922686197037
1928,940,one-to-many,dn_966,hrd_1112 hrd_1113,MISSING,Giorgio,MISSING,NULL,MISSING,nsubj,leftover_target,
1929,941,one-to-many,dn_967,hrd_1114 hrd_1115,Giorgio,Giorgio,DET,NOUN,nmod,nmod,explicit_ref_case,
1930,941,one-to-many,dn_967,hrd_1114 hrd_1115,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.30894689797911795
1931,941,one-to-many,dn_967,hrd_1114 hrd_1115,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.2846927993034817
1932,941,one-to-many,dn_967,hrd_1114 hrd_1115,Giorgio,Giorgio,NULL,NOUN,nsubj,nsubj,zero_to_tgt_anchor,
1933,941,one-to-many,dn_967,hrd_1114 hrd_1115,MISSING,Giorgio,MISSING,PRON,MISSING,obj,leftover_target,
1934,941,one-to-many,dn_967,hrd_1114 hrd_1115,Ippolita,Ippolita,PRON,PRON,obj,obj,explicit_full,
1935,941,one-to-many,dn_967,hrd_1114 hrd_1115,Ippolita,Ippolita,PRON,PRON,obj,nmod,explicit_ref_pos,
1936,941,one-to-many,dn_967,hrd_1114 hrd_1115,Ippolita,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
1937,942,one-to-many,dn_968,hrd_1116 hrd_1117 hrd_1118,Giorgio,Giorgio,PRON,NOUN,obj,obj,explicit_ref_case,
1938,942,one-to-many,dn_968,hrd_1116 hrd_1117 hrd_1118,Giorgio,Giorgio,PRON,NOUN,obj,obj,explicit_ref_case,
1939,942,one-to-many,dn_968,hrd_1116 hrd_1117 hrd_1118,Giorgio,Giorgio,PRON,NOUN,obj,nmod,explicit_ref_only,
1940,942,one-to-many,dn_968,hrd_1116 hrd_1117 hrd_1118,Ippolita,Ippolita,PRON,PRON,nsubj,nsubj,explicit_full,
1941,942,one-to-many,dn_968,hrd_1116 hrd_1117 hrd_1118,Ippolita,Ippolita,PRON,PRON,nsubj,nsubj,explicit_full,
1942,942,one-to-many,dn_968,hrd_1116 hrd_1117 hrd_1118,Ippolita,Ippolita,DET,PRON,nmod,obj,explicit_ref_only,
1943,942,one-to-many,dn_968,hrd_1116 hrd_1117 hrd_1118,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.21669971116198095
1944,942,one-to-many,dn_968,hrd_1116 hrd_1117 hrd_1118,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.3373505481038298
1945,942,one-to-many,dn_968,hrd_1116 hrd_1117 hrd_1118,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.19743686532808596
1946,942,one-to-many,dn_968,hrd_1116 hrd_1117 hrd_1118,Ippolita,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
1947,942,one-to-many,dn_968,hrd_1116 hrd_1117 hrd_1118,MISSING,Ippolita,MISSING,PRON,MISSING,obj,leftover_target,
1948,943,one-to-one,dn_969,hrd_1119,Giorgio Ippolita,Giorgio Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_single,
1949,943,one-to-one,dn_969,hrd_1119,Giorgio Ippolita,Giorgio Ippolita,PRON-REFLEX,NOUN,obj,obj,reflex_obj,
1950,943,one-to-one,dn_969,hrd_1119,MISSING,Giorgio Ippolita,MISSING,PRON,MISSING,nsubj,leftover_target,
1951,944,one-to-one,dn_970,hrd_1120,Giorgio,Giorgio,NOUN,NOUN,nmod,nmod,explicit_full,
1952,944,one-to-one,dn_970,hrd_1120,Giorgio,Giorgio,PRON,PRON,obj,obj,explicit_full,
1953,944,one-to-one,dn_970,hrd_1120,Ippolita,Ippolita,PRON,PRON,nsubj,nsubj,explicit_full,
1954,944,one-to-one,dn_970,hrd_1120,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_single,
1955,944,one-to-one,dn_970,hrd_1120,Ippolita,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
1956,945,one-to-many,dn_971,hrd_1121 hrd_1122 hrd_1123,Giorgio,Giorgio,PRON,NOUN,nsubj,nsubj,explicit_ref_case,
1957,945,one-to-many,dn_971,hrd_1121 hrd_1122 hrd_1123,MISSING,Giorgio,MISSING,NULL,MISSING,nsubj,leftover_target,
1958,945,one-to-many,dn_971,hrd_1121 hrd_1122 hrd_1123,MISSING,Giorgio,MISSING,DET,MISSING,nmod,leftover_target,
1959,945,one-to-many,dn_971,hrd_1121 hrd_1122 hrd_1123,Giorgio Ippolita,Giorgio Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_single,
1960,945,one-to-many,dn_971,hrd_1121 hrd_1122 hrd_1123,Ippolita,Ippolita,PRON,PRON,obj,obj,explicit_full,
